pid,video_index,is_step,weight_transfer_type,step_type,joints.nose.x,joints.nose.y,joints.nose.z,joints.left_eye_inner.x,joints.left_eye_inner.y,joints.left_eye_inner.z,joints.left_eye.x,joints.left_eye.y,joints.left_eye.z,joints.left_eye_outer.x,joints.left_eye_outer.y,joints.left_eye_outer.z,joints.right_eye_inner.x,joints.right_eye_inner.y,joints.right_eye_inner.z,joints.right_eye.x,joints.right_eye.y,joints.right_eye.z,joints.right_eye_outer.x,joints.right_eye_outer.y,joints.right_eye_outer.z,joints.left_ear.x,joints.left_ear.y,joints.left_ear.z,joints.right_ear.x,joints.right_ear.y,joints.right_ear.z,joints.mouth_left.x,joints.mouth_left.y,joints.mouth_left.z,joints.mouth_right.x,joints.mouth_right.y,joints.mouth_right.z,joints.left_shoulder.x,joints.left_shoulder.y,joints.left_shoulder.z,joints.right_shoulder.x,joints.right_shoulder.y,joints.right_shoulder.z,joints.left_elbow.x,joints.left_elbow.y,joints.left_elbow.z,joints.right_elbow.x,joints.right_elbow.y,joints.right_elbow.z,joints.left_wrist.x,joints.left_wrist.y,joints.left_wrist.z,joints.right_wrist.x,joints.right_wrist.y,joints.right_wrist.z,joints.left_pinky.x,joints.left_pinky.y,joints.left_pinky.z,joints.right_pinky.x,joints.right_pinky.y,joints.right_pinky.z,joints.left_index.x,joints.left_index.y,joints.left_index.z,joints.right_index.x,joints.right_index.y,joints.right_index.z,joints.left_thumb.x,joints.left_thumb.y,joints.left_thumb.z,joints.right_thumb.x,joints.right_thumb.y,joints.right_thumb.z,joints.left_hip.x,joints.left_hip.y,joints.left_hip.z,joints.right_hip.x,joints.right_hip.y,joints.right_hip.z,joints.left_knee.x,joints.left_knee.y,joints.left_knee.z,joints.right_knee.x,joints.right_knee.y,joints.right_knee.z,joints.left_ankle.x,joints.left_ankle.y,joints.left_ankle.z,joints.right_ankle.x,joints.right_ankle.y,joints.right_ankle.z,joints.left_heel.x,joints.left_heel.y,joints.left_heel.z,joints.right_heel.x,joints.right_heel.y,joints.right_heel.z,joints.left_foot_index.x,joints.left_foot_index.y,joints.left_foot_index.z,joints.right_foot_index.x,joints.right_foot_index.y,joints.right_foot_index.z,joints.neck.x,joints.neck.y,joints.neck.z,joints.mid_hip.x,joints.mid_hip.y,joints.mid_hip.z
0,0,0,0.0,0,0.060186267624274814,1.1390187262268696,-0.9880418618025479,0.08323033633285304,1.1898349685287157,-0.9178784992530393,0.09856649270473972,1.190318312665751,-0.917663944774351,0.11176617566758629,1.1901396739308847,-0.9174084616790762,0.03464473989487726,1.1848748752781928,-0.9251555524117219,0.018274170843393445,1.1815306277112363,-0.9257152285372171,0.0030826169378785906,1.1777170667957713,-0.9255121328354203,0.1288627757727806,1.1622741691425331,-0.48636028110274365,-0.012931663995773168,1.149592020781638,-0.5403323952016936,0.09528281455798804,1.0869316622002665,-0.8222817492560826,0.031287686267719717,1.0792989300128952,-0.8364487642400074,0.27027644149212593,0.8491115577424101,-0.2606815956304369,-0.13774612251683316,0.8391370712110857,-0.3122871993001699,0.4050399696935899,0.6113747573177037,-0.19944828267046416,-0.3388337726333342,0.6617815477989826,-0.8183871256392106,0.436219057000822,0.3343349268849165,-0.5490363441748288,-0.4250618298447179,0.6723451385820902,-1.6760440526228864,0.4680233296517956,0.2368839451201774,-0.6217292487085435,-0.4680233296517956,0.6559500231469377,-1.8503432146090921,0.4314920106877651,0.22657401437729874,-0.7205295243456477,-0.43982076527445,0.6918759215520136,-1.8987549455755193,0.416311895769497,0.2559716879152132,-0.6068907497471608,-0.41268060311780275,0.6790333877407302,-1.7350414378434051,0.206737198290322,0.15599997494118067,0.027511362540221018,-0.050197024189697736,0.1346257716808159,-0.017671620124594542,0.21997864694944458,-0.42216649009286433,-0.19771268063574196,-0.03185324599847944,-0.42815811833513706,-0.24067811729858823,0.239552597772122,-1.021523983524939,0.4156630891307784,-0.003248462075686076,-0.9946696466824712,0.207897798598146,0.2512636449981842,-1.114552856847446,0.47607278153592314,-0.001264747839668512,-1.0832242933752374,0.24052429571206388,0.19856920939797906,-1.190318312665751,0.07003986415052983,0.026707420102172308,-1.151589302404842,-0.20683548982572889,0.06626515948764644,0.8441243144767479,-0.2864843974653034,0.07827008705031213,0.1453128733109983,0.004919871207813238
0,0,0,0.0,0,0.0706137397887252,1.1501547222632948,-0.978064558297437,0.09386926304361809,1.2028437221822639,-0.9061774576332677,0.10908315758611442,1.2034759818869714,-0.905978277018852,0.12249381524904546,1.203830532162233,-0.9057522155675439,0.044699885947198426,1.1977022575857583,-0.9168175792715192,0.028179453059643644,1.1945602890914693,-0.9168040540843276,0.012693561156085442,1.1910918143087939,-0.9167171214996597,0.13916560734892403,1.1763142818760932,-0.468993761029591,-0.003053064118062998,1.163321326801064,-0.5193703899473063,0.10449250239254249,1.0998819511429432,-0.8108130017575195,0.04019721856736613,1.0930100335719208,-0.8266047477352206,0.28523432229163237,0.8587385803326097,-0.24326295575729545,-0.13085423344337715,0.8534042098703067,-0.2916654473343111,0.4131762920031927,0.5853259726952467,-0.15557667423181532,-0.35279391203432553,0.6996745201839125,-0.7881355005363355,0.4449978417669165,0.29533361818264336,-0.48624951913715353,-0.4261263727795329,0.6406224129033062,-1.6716097183160359,0.47705594468152723,0.18453383352682629,-0.5564483509779554,-0.47705594468152723,0.6263905915029089,-1.843835659245221,0.44132190176941466,0.1781990324746301,-0.6575264345231875,-0.4405546121939155,0.6545856762816236,-1.8974173334073174,0.42607582038426417,0.21429975113748068,-0.5417489292181665,-0.42202415496872037,0.6515124411653512,-1.731840746196986,0.21795155165354885,0.15677584641279685,0.029863674908177595,-0.043371066726585694,0.14112124877565702,-0.020007163233462,0.23201474290932345,-0.42326019277557014,-0.2064043805372176,-0.027037679675032456,-0.431212404144079,-0.23912639730477137,0.25248659527370576,-1.0400441936393015,0.4018914515722959,0.0008200906239492212,-1.0163002326743311,0.1757828227751515,0.2639382040009616,-1.1370738330726047,0.4599575153297406,0.001314937356170165,-1.108715356066086,0.2063180089857377,0.20957661421561247,-1.203830532162233,0.05756890595753673,0.029473496405798993,-1.1706147759115555,-0.2422498625054022,0.07719004442412758,0.8560713951014582,-0.2674642015458033,0.0872902424634815,0.14894854759422693,0.004928255837357797
0,0,0,0.0,0,0.048574151095584606,1.0782349935433153,-1.0399201774300395,0.07053147776411084,1.1263671200003698,-0.9692553702732591,0.08526860436455941,1.1266668744633335,-0.9691128569921741,0.09802653736184308,1.1264178198948298,-0.9686946840936274,0.024518444879678636,1.1216609612482435,-0.9780909014848749,0.00904831067445444,1.1183843334943755,-0.9784521702644201,-0.005304935045233883,1.114647324842788,-0.9783120499801828,0.11535250112178141,1.1002276672536473,-0.5365907486634772,-0.020034576442073626,1.0884124433540856,-0.5905046453271929,0.08289746985550106,1.028635842007596,-0.8744914479301145,0.021989931148803266,1.021162046942239,-0.8896674486608868,0.25003336565429335,0.8028954168388078,-0.30353918446719036,-0.13735741950187869,0.7930722854725766,-0.36454118955233095,0.38176469393049184,0.5680755086707123,-0.24686984726875189,-0.31651645214525276,0.5957098471037936,-0.8273313371587339,0.41016579573046563,0.2967329401992853,-0.6111169339920799,-0.3982929430842436,0.5598855532359652,-1.6572652255190443,0.4415302770237072,0.19958336025696366,-0.6879978143847331,-0.4415302770237072,0.53090094287642,-1.8296566886531507,0.40303323690398285,0.18708699515788396,-0.7877741145249912,-0.4133634603572518,0.5548472885441551,-1.8816407389517569,0.38779716514748763,0.21867233684229692,-0.6709223698464655,-0.38845013861594163,0.5517612767403279,-1.7173473228806035,0.1905999977014151,0.14841543792632006,0.03567538220137108,-0.055281967848316294,0.13185890114259724,-0.025661124452362162,0.20046061422629102,-0.40316845361995823,-0.18034240063303209,-0.03907227751725778,-0.39979795422799236,-0.2378463719031245,0.2123450388596081,-0.9684856205819947,0.40986090050605495,-0.01675815234302669,-0.9262796525230781,0.18734804176112146,0.2213004898359826,-1.0582137551227546,0.46753770902928093,-0.017098464754594422,-1.008069693404704,0.21865324601206193,0.17573476782349728,-1.1266668744633337,0.06479013607969625,0.01531891271422614,-1.0767480158019616,-0.2217010565735837,0.05633797307620736,0.7979838511556921,-0.3340401870097607,0.06765901492654947,0.14013716953445865,0.005007128874504458
0,0,0,0.0,0,0.08985322069096063,1.1067441127612168,-1.0118354924857864,0.11250827174850425,1.1574988354973796,-0.9423345663920943,0.12753237975219162,1.158173260994881,-0.942233893091194,0.1406171236299712,1.1585522662605703,-0.9418192587991445,0.06507516714249634,1.1523398216801708,-0.9509756050122524,0.04932025991863276,1.1492692683557113,-0.9509651057141464,0.03471736914317369,1.1459018836644446,-0.9509219583856356,0.15779480642239735,1.1319727961821349,-0.5092215883056819,0.020373183563344055,1.119718322632067,-0.5508616643959351,0.12393284835689983,1.0576898114098825,-0.8462618899140698,0.06182406059631723,1.0509060596999042,-0.859602727867817,0.2997539281026452,0.8247444856638082,-0.27522291494149886,-0.10164306626916464,0.8206214713876739,-0.3137723759292732,0.42077914521194343,0.559816704037509,-0.19108623748357773,-0.3233816425208131,0.696938147984015,-0.7674604724562007,0.4540832603177813,0.27997452242794973,-0.524845118968254,-0.42905022258899617,0.6179533805271751,-1.6248424522359595,0.485552838046256,0.17340672520304756,-0.5946446243715633,-0.485552838046256,0.605735754988652,-1.789622013222914,0.45118009570045386,0.1676477770360787,-0.6992558604850307,-0.4566968491620054,0.6167376963481481,-1.8501702944535703,0.4356912754651418,0.20264418841487553,-0.5830159474585732,-0.43309991414505983,0.6129403098487387,-1.6870793679910188,0.23494395273585306,0.1510277888152307,0.03355202941256555,-0.018423622223965763,0.1385463924852015,-0.023596217451633827,0.2428062958276253,-0.41138170328981216,-0.18983346971103296,-0.0050376974447411405,-0.41207210960719154,-0.22425834723296048,0.254394671428465,-1.0006942185616583,0.4182222017615538,0.01695301939343602,-0.9644704641363986,0.20861075115639338,0.26289377990836266,-1.093866015051534,0.47608673282302744,0.016757386750328562,-1.0507114579388395,0.24093345885671363,0.21498967700739552,-1.1585522662605703,0.0754275311279278,0.043017287358090295,-1.1165014462688783,-0.20241525539958835,0.09905543091674035,0.8226829785257411,-0.29449764543538604,0.10826016525594356,0.144787090650216,0.004977905980465861
0,0,0,0.0,0,0.06347757556554345,1.0505548133194986,-1.0594382800877844,0.08534753865533606,1.098079893164757,-0.9954287066305082,0.10030871653832774,1.0985604311766886,-0.9956657313156658,0.11318814613306294,1.0986250519373797,-0.9956114275368648,0.039943197663647956,1.0931182583134877,-0.9960368033115792,0.025136991816159027,1.0898312683121967,-0.9965516831706149,0.011649890552105913,1.086212081067215,-0.9961443154068109,0.13138567044750338,1.0732743196478687,-0.5545043549750639,-0.0016476041997565694,1.0606633506489134,-0.6007730001327172,0.09870952824510526,1.002276888130238,-0.9006642310169799,0.03808166739850022,0.9948161375257495,-0.9063778026468494,0.2642402058320933,0.7801311520707346,-0.3184222982741558,-0.1159674612739856,0.770463179456331,-0.3754415134674215,0.38120280263182915,0.5357223765322838,-0.2798830777948449,-0.29854267777739674,0.6096197341833727,-0.8317897753863659,0.405407087349547,0.27259647571749035,-0.6495078850809168,-0.38563475929781565,0.5445175539732605,-1.6681171652491706,0.4320303231738779,0.17437172076900476,-0.7283636548326221,-0.4320303231738779,0.5227972785429309,-1.83732848661108,0.39839309370495135,0.1624271496005234,-0.8278237752411788,-0.4056654220081373,0.5398426289276623,-1.8915135781214203,0.38529725128837367,0.19506167587063938,-0.7087982959084287,-0.3811480772045961,0.5365875436785352,-1.7279276960965262,0.20335323082137968,0.13820586703208249,0.036801641037760666,-0.036645934171523675,0.12569837959139885,-0.02697881529594046,0.2072426002700959,-0.39994513326305237,-0.17343553576632437,-0.02553227812956471,-0.39244791156679626,-0.23670073591119234,0.21440502570662945,-0.9476310446982974,0.4193162748007033,-0.008255224895341196,-0.9026618771610586,0.2107237481046923,0.22202444390509268,-1.035834753134183,0.47727056023583636,-0.00908831801027582,-0.9824430550300121,0.24462247147961264,0.17695431936980988,-1.09862505193738,0.07796752837938514,0.02036003088733762,-1.049540766403628,-0.1966614549242222,0.07413637227905379,0.7752971657635328,-0.34693190587078865,0.08335364832492798,0.13195212331174067,0.004911412870910103
0,0,0,0.0,0,0.08129400180997148,1.1233646793951386,-0.9926892500126511,0.10460468463099781,1.17524108251758,-0.9243894302115384,0.12032663675847255,1.1761405582084627,-0.9243572788326216,0.1339024493830152,1.1767520311811424,-0.9238196541488105,0.05626003570174021,1.1696442018673066,-0.9317449499137845,0.040574199735051386,1.16644541630791,-0.9317361469398404,0.026201953635251796,1.1630258470763701,-0.9317210112206514,0.15224805528903118,1.1498026586225314,-0.5027246920657455,0.012511496619187323,1.136572538835837,-0.5376433061250488,0.1172538410353573,1.0733799801892236,-0.8310963578101362,0.05360379005540972,1.0662812954217158,-0.8423693885670037,0.2979581149668492,0.8353759124439263,-0.284752927736872,-0.1105016010825366,0.8316314767583527,-0.3161985728430253,0.41610669738064177,0.56149570231532,-0.21562626651129532,-0.30950728048625936,0.6633573353014199,-0.7612583440968894,0.44806973781337833,0.27898395479240934,-0.5610540840915237,-0.4224345443516797,0.5924520877075898,-1.6109185977148668,0.47868182910326473,0.1707388927108735,-0.63370485209181,-0.4786818291032647,0.5736412952585521,-1.774332442552889,0.4450202372421801,0.16481461965046673,-0.7362496117576323,-0.4528208663955568,0.5807594289016635,-1.8363693237363512,0.4299747987112923,0.20092299164365834,-0.6192643576368261,-0.4271420353188736,0.5802806071722042,-1.6733635532592108,0.2315891807709899,0.1508223694920081,0.03545716624354,-0.026434424047288962,0.1392586530589881,-0.025597624610746987,0.23641385134093484,-0.42251111450171286,-0.18052253575461355,-0.014061295765447512,-0.4193807412152617,-0.21749835245598725,0.24433813680698302,-1.0163192123142142,0.42566326433238394,0.00488112155602749,-0.9746776387780514,0.22589919443391782,0.25200088770652795,-1.1099042112914501,0.4835625154247125,0.004344869956000752,-1.0608646013123935,0.25893554738281477,0.2048226868154155,-1.1767520311811424,0.08527614410209543,0.03202447184653173,-1.130249880423795,-0.18544916969063496,0.09372825694215636,0.8335036946011395,-0.30047575028994866,0.10257737836185044,0.14504051127549822,0.004929770816396506
0,0,0,0.0,0,0.05979776409443538,1.110203411434596,-0.9982329200637791,0.08336488107608309,1.1610944436690256,-0.9349970969107391,0.09958566085336329,1.1617258201002936,-0.9349353446274122,0.11345885318552307,1.1619937509829688,-0.9352040042348264,0.03488996935647237,1.1555709106955403,-0.936299369088693,0.019507945063340082,1.1520362118111762,-0.9368763510125984,0.005658867838282622,1.1482302931438189,-0.9366137867004465,0.1333858788673129,1.1352681652741783,-0.5085747481473919,-0.007460582881705924,1.121222261201868,-0.5458039542506203,0.09793539717858957,1.0594342411611113,-0.8410689239709057,0.03314228844123357,1.0514389131815864,-0.8468168797234856,0.27497882679897045,0.8234937468430565,-0.28968429603678963,-0.12828216728610015,0.8130774916002905,-0.32209980607544797,0.39168998606538286,0.5538535989261115,-0.2476917928782314,-0.30763912525000225,0.6210483067933927,-0.8065826676457599,0.4156098074445671,0.27812620881453887,-0.5911651878966946,-0.3948140251557134,0.5723994794875533,-1.6541568992624174,0.4418162659126016,0.17217565931922674,-0.6651937614802007,-0.44181626591260165,0.5544879495839543,-1.8220903712330054,0.4077806227890032,0.15949323361439105,-0.7608037812885061,-0.41480884016231667,0.5676658261564922,-1.8732544851449469,0.39462072316358154,0.1956322007278095,-0.6470110694487438,-0.38937834101383406,0.5641026422396471,-1.712151724927203,0.2077604336875667,0.14156140961304953,0.030514402598558955,-0.04532268868089823,0.1297034215619799,-0.021113238676575316,0.20923613912713535,-0.42677074372984647,-0.16815892859556733,-0.036541351241117515,-0.4163848888737993,-0.2291709497120749,0.21521573196123178,-1.0043753689155492,0.45194534234929407,-0.02008105139273192,-0.9604952144722647,0.22344858068044232,0.2227897458160687,-1.096972517954871,0.5124979476756204,-0.021044822893652948,-1.0455465158096282,0.25792489203693747,0.17387044225525927,-1.161993750982969,0.11676870815540819,0.0069861324397827995,-1.1148033078518842,-0.184423114352391,0.07334832975643513,0.8182856192216735,-0.30589205105611883,0.08121887250333426,0.13563241558751482,0.00470058196099182
0,0,0,0.0,0,0.09611977785946946,1.1095981754631885,-0.9977664220931619,0.11942049666811372,1.161441589573689,-0.9301611830750431,0.1353073655588931,1.1622867742449148,-0.9299208782248659,0.1489558801216082,1.1629220017087842,-0.9295585828793009,0.07132141883680976,1.1558950688896847,-0.9350745778660564,0.055981751000850954,1.1527136735384085,-0.9353281948167362,0.04205704842544172,1.1492711729014888,-0.9350718733186946,0.16769477445000824,1.1358476524615655,-0.5105690031285464,0.02915035124611065,1.1223429094080786,-0.53830897371104,0.1325752717733536,1.0600697237701204,-0.8372546116755226,0.06909263524897302,1.0533494359889795,-0.8460942453304487,0.3133034906473059,0.8217641474598225,-0.29535265118863196,-0.0930051155724515,0.8190427044882141,-0.31715402920767677,0.4238200385312836,0.5433769718019046,-0.22655232960701827,-0.3140037725671626,0.6726168960373582,-0.7686138512152136,0.4505050568368757,0.26437619800346757,-0.5516184648210641,-0.4259730382217877,0.6373730524802699,-1.6059314229111465,0.47744926808928223,0.15675151808779098,-0.622613973037923,-0.47744926808928223,0.6326535456790627,-1.7685662261671093,0.4464873320096573,0.15264411716165394,-0.7226608073606706,-0.4497821083254903,0.6413210908321663,-1.8345506954228408,0.4328409114250026,0.18826495741783944,-0.6083325584831577,-0.4248891217189293,0.633562998620012,-1.669952408536337,0.2470186966526634,0.14088931278225703,0.030204196845857352,-0.009547422205929745,0.12964191216941234,-0.02027003996424978,0.24958020587146246,-0.42399608560407787,-0.17331248194776325,0.0003115121762582995,-0.42243538119818647,-0.21249367614262923,0.25641610102334556,-1.0065267455713878,0.47578358157764084,0.01829510113881816,-0.9709433370724789,0.2747822849480094,0.2650119490938565,-1.0985342715910567,0.5387225903552914,0.017895529691166645,-1.0566434139676444,0.31216658145855847,0.21705067274478196,-1.1629220017087842,0.14611973008804252,0.04195108160857225,-1.1266273861720038,-0.1339328566880382,0.1101491875374272,0.8204034259740184,-0.30625334019815437,0.11873563722336677,0.1352656124758349,0.004967078440803786
0,0,0,0.0,0,0.06579728542047936,1.1770084959609317,-0.9392617935498031,0.09086622825233537,1.2315517233471491,-0.8738252015439654,0.10828796810902575,1.2322960997610128,-0.8737693151062202,0.1231469675778839,1.2327132126719087,-0.8739674895922875,0.0392598225786559,1.2255052187770232,-0.8789897712182304,0.02310579733477025,1.221712632490159,-0.8793607082210844,0.008655995198905475,1.217681588137908,-0.87920617370789,0.14452834332091424,1.2042802468153258,-0.4517593050651929,-0.004616635080127662,1.1888874364641855,-0.4945547282975951,0.10653957094325772,1.1234695345706727,-0.7801749351625727,0.037567332110384544,1.1148927676487648,-0.7899404419744112,0.29548711770557934,0.8724757675588407,-0.23893106006683695,-0.13257997751256634,0.8628918343321862,-0.2780937917263235,0.4162927409306847,0.5812823569625412,-0.2106196061567789,-0.3202868850909506,0.653617146419611,-0.795449386964409,0.4500431670464755,0.3057408041823513,-0.5555944460281168,-0.4255917873941899,0.6501453717224535,-1.6645629261785442,0.4793875172782601,0.20103214184600238,-0.6289043218447854,-0.4793875172782601,0.6427379294522368,-1.8358221434246178,0.4474972862160611,0.1907724943476199,-0.7254917635545979,-0.4499427692923691,0.6530238867915397,-1.8833998842327202,0.4319591873187618,0.22396028914458843,-0.611971657271358,-0.4219922349037394,0.6445445311372369,-1.7226113074020004,0.2215049134369288,0.1461205431751007,0.026346581971895155,-0.04530932752187167,0.13397010031093437,-0.017127325427047903,0.22245746443271397,-0.44954745372079774,-0.1707209289327768,-0.03683558701649181,-0.43790246377455766,-0.2681567141143543,0.23252727662427009,-1.0664885749227855,0.48541610105471805,-0.015619460645492578,-1.0308164299097906,0.18247957895884065,0.2422540883104516,-1.1633373564723484,0.5502454555407971,-0.015382485826131831,-1.1253152048343291,0.2159534678034918,0.18807913618130168,-1.2327132126719085,0.16261214037290495,0.006369588614735022,-1.186883302427146,-0.23639442055998194,0.08145357009650644,0.8676838009455135,-0.2585124258965802,0.08809779295752851,0.14004532174301731,0.004609628272423626
0,0,0,0.0,0,0.1090037151189065,1.1016203840266394,-0.9994787733913952,0.13230168863878367,1.1537613017302162,-0.9327868372177677,0.14831961118285553,1.1544746920075406,-0.932498339541731,0.16200593252261852,1.155014407929996,-0.9322834418876147,0.08433901316574766,1.1483816787699714,-0.9368781865465992,0.06919152587231481,1.1452434747197475,-0.937238949131863,0.055540289226396033,1.1418038320375632,-0.936887697965826,0.18094170165471446,1.1274803427409665,-0.514361373724662,0.043119924234251206,1.1143254499305097,-0.5399673197277226,0.14541675178191527,1.0523676239888966,-0.8394124794152866,0.08220801337758799,1.0461817856587698,-0.8475779978131985,0.3259416771757304,0.814369930777953,-0.29909276575437793,-0.07890821816589266,0.8124443067503175,-0.3171097869856656,0.433487144818967,0.5670440546499236,-0.22283594140244034,-0.31459289638277976,0.6887097511241247,-0.7756749368582786,0.46042325721478106,0.28239446874102025,-0.5193853903016351,-0.4334174387270721,0.6613934509942427,-1.6080904852164144,0.48640741622111394,0.18361367889716318,-0.5877742687562255,-0.4864074162211139,0.6619518193124427,-1.7683676810280244,0.45885651716625464,0.18117561542636196,-0.6895693943437705,-0.458939426302298,0.6710287454877095,-1.8383899669668393,0.44510375978229144,0.21242077552534,-0.5764872098030294,-0.43280315149849413,0.6603482383497634,-1.6742605781937017,0.2557498412648317,0.13604885260698252,0.023863569691996604,0.002785383765803673,0.12434725028475668,-0.014021875718850524,0.2575345347354293,-0.4207890109690211,-0.1675415019440791,0.010461504997696658,-0.4203684690660465,-0.1990932155828096,0.2675431058742682,-1.0000285403282392,0.49199337663823495,0.030460474343845467,-0.9704869331830797,0.289534917386042,0.27757653257784953,-1.0901948764143776,0.5561981414247836,0.030254233143392206,-1.0562845491345494,0.32731590861482013,0.22417146018433587,-1.1550144079299962,0.16355966115768392,0.0500147758864527,-1.12277616647698,-0.11702731130667668,0.12351672950491888,0.8134071187641353,-0.30810127637002177,0.1292676125153177,0.1301980514458696,0.00492084698657304
